"","Selection","Breeding_year","Day","Month","Year","Country","Region","Site_name","Site_Code","Euring","Species","Sample_type","Sample_no","Total_flock","N_Adult","N_Juvenile","N_sampled","Perc-JV","Fam1","Fam2","Fam3","Fam4","Fam5","Fam6","Fam7","Fam8","Fam9","Fam10","Mean_Fam","Food_type","Observer","Remarks","time"
"108","X",2002,30,10,2002,"NL","FR","Leeuwarden","FR2350",1590,"Kolgans","S",1,250,91,32,123,26.0162601626016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-10-30
"109","X",2002,31,10,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,60,42,18,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-10-31
"110","X",2002,15,10,2002,"NL","OV","NW-Overijssel","OV1000",1590,"Kolgans","T",NA,41,32,9,41,21.9512195121951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerritsen, Gerrit","totaal steekproef diverse groepen",2002-10-15
"111","X",2002,1,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,300,79,21,100,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-01
"112","X",2002,1,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,700,347,69,416,16.5865384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-01
"113","X",2002,1,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,800,306,74,380,19.4736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-01
"114","X",2002,1,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,250,123,32,155,20.6451612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-01
"115","X",2002,1,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,233,187,46,233,19.7424892703863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","komplett",2002-11-01
"116","X",2002,4,11,2002,"NL","FR","Gaast","FR5120",1590,"Kolgans","S",1,65,50,15,65,23.0769230769231,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2.5,"gras","Kramer, Jan",NA,2002-11-04
"117","X",2002,4,11,2002,"NL","FR","Gaast","FR5120",1590,"Kolgans","S",1,37,28,9,37,24.3243243243243,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1.8,"gras","Kramer, Jan",NA,2002-11-04
"118","X",2002,4,11,2002,"NL","FR","Gaast","FR5120",1590,"Kolgans","S",1,62,36,26,62,41.9354838709677,1,5,2,1,1,NA,NA,NA,NA,NA,2.6,"gras","Kramer, Jan",NA,2002-11-04
"119","X",2002,4,11,2002,"NL","RG","IJssel bij Voorsterklei","RG2100",1590,"Kolgans","S",1,100,79,21,100,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-04
"120","X",2002,4,11,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,886,684,202,886,22.7990970654628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-11-04
"121","X",2002,5,11,2002,"NL","RG","IJssel bij Bronkhorsterwaarden","RG2100",1590,"Kolgans","S",1,345,289,56,345,16.231884057971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-05
"122","X",2002,5,11,2002,"NL","RG","IJssel bij Bronkhorsterwaarden","RG2100",1590,"Kolgans","S",1,105,87,18,105,17.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-05
"123","X",2002,8,11,2002,"NL","RG","IJssel bij Rijsselsche Waarden","RG2100",1590,"Kolgans","S",1,300,274,26,300,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-08
"124","X",2002,9,11,2002,"NL","FR","Fjurlannen","FR3720",1590,"Kolgans","S",1,2290,2139,151,2290,6.5938864628821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"125","X",2002,9,11,2002,"NL","FR","Fjurlannen","FR3720",1590,"Kolgans","S",1,338,301,39,338,11.5384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"126","X",2002,9,11,2002,"NL","FR","Fjurlannen","FR3720",1590,"Kolgans","S",1,464,435,29,464,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"127","X",2002,9,11,2002,"NL","FR","Fjurlannen","FR3720",1590,"Kolgans","S",1,2305,1887,418,2305,18.1344902386117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"128","X",2002,9,11,2002,"NL","FR","Slushoeke","FR3721",1590,"Kolgans","S",1,323,296,27,323,8.35913312693498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"129","X",2002,9,11,2002,"NL","FR","De Deelen-oost","FR3733",1590,"Kolgans","S",1,605,541,64,605,10.5785123966942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"130","X",2002,9,11,2002,"NL","FR","PG Otterweg","FR3750",1590,"Kolgans","S",1,438,397,41,438,9.36073059360731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kleefstra, Romke",NA,2002-11-09
"131","X",2002,9,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,500,268,37,305,12.1311475409836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-09
"132","X",2002,11,11,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,183,147,36,183,19.672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-11-11
"133","X",2002,12,11,2002,"NL","RG","IJssel bij Cortenoever","RG2100",1590,"Kolgans","S",1,250,201,49,250,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-12
"134","X",2002,15,11,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,23,18,5,23,21.7391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-11-15
"135","X",2002,18,11,2002,"NL","OV","Brederwiede, NW-Overijssel","OV1000",1590,"Kolgans","S",1,500,441,59,500,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-18
"136","X",2002,18,11,2002,"NL","OV","Duiningermeer, NW-Overijssel","OV1000",1590,"Kolgans","S",1,350,292,58,350,16.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-18
"137","X",2002,18,11,2002,"NL","OV","Duiningermeer, NW-Overijssel","OV1000",1590,"Kolgans","S",1,400,336,64,400,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-18
"138","X",2002,18,11,2002,"NL","FR","Wolvega, Lindevallei","FR7000",1590,"Kolgans","S",1,350,279,71,350,20.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-18
"139","X",2002,19,11,2002,"NL","FR","Heegermeer","FR5000",1590,"Kolgans","S",1,500,435,65,500,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-19
"140","X",2002,19,11,2002,"NL","FR","Slotermeer, Ypecolsga","FR5000",1590,"Kolgans","S",1,250,208,42,250,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-19
"141","X",2002,19,11,2002,"NL","FR","Ringwiel, Kaepwei","FR5000",1590,"Kolgans","S",1,300,229,71,300,23.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-19
"142","X",2002,19,11,2002,"NL","FR","Fluessen, Heideskip","FR5000",1590,"Kolgans","S",1,600,457,143,600,23.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-19
"143","X",2002,23,11,2002,"NL","GR","Tjamme","GR4600",1590,"Kolgans","S",1,900,220,63,283,22.2614840989399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2002-11-23
"144","X",2002,23,11,2002,"NL","GR","Tjamme","GR4600",1590,"Kolgans","S",1,900,165,45,210,21.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koffijberg, Kees",NA,2002-11-23
"145","X",2002,23,11,2002,"NL","GR","Wymeer","WG4200",1590,"Kolgans","S",1,2500,120,30,150,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","gemengde groep met Brandgans",2002-11-23
"146","X",2002,24,11,2002,"NL","GR","Wymeer","WG4200",1590,"Kolgans","S",1,2800,174,28,202,13.8613861386139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2002-11-24
"147","X",2002,24,11,2002,"NL","GR","Wymeer","WG4200",1590,"Kolgans","S",1,2800,241,98,339,28.9085545722714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2002-11-24
"148","X",2002,24,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,500,108,32,140,22.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-24
"149","X",2002,24,11,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,1500,183,18,201,8.95522388059701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-11-24
"150","X",2002,26,11,2002,"NL","FR","Lekkum","FR2340",1590,"Kolgans","S",1,300,208,46,254,18.1102362204724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-11-26
"151","X",2002,26,11,2002,"NL","FR","Miedum","FR2340",1590,"Kolgans","S",1,240,180,45,225,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-11-26
"152","X",2002,26,11,2002,"NL","FR","Gytsjerk","FR2350",1590,"Kolgans","S",1,400,262,58,320,18.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-11-26
"153","X",2002,26,11,2002,"NL","FR","Oudbeets","FR5000",1590,"Kolgans","S",1,450,383,67,450,14.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"154","X",2002,26,11,2002,"NL","FR","De Deelen","FR3000",1590,"Kolgans","S",1,200,170,30,200,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"155","X",2002,26,11,2002,"NL","FR","Polder Henshuizen","FR5000",1590,"Kolgans","S",1,500,426,74,500,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"156","X",2002,26,11,2002,"NL","FR","Terkaplesterpoelen","FR5000",1590,"Kolgans","S",1,500,415,85,500,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"157","X",2002,26,11,2002,"NL","FR","Akmarijp","FR3000",1590,"Kolgans","S",1,100,90,10,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"158","X",2002,26,11,2002,"NL","FR","Gaasterland","FR5000",1590,"Kolgans","S",1,350,299,51,350,14.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-11-26
"159","X",2002,27,11,2002,"NL","FR","Allingawier","FR5130",1590,"Kolgans","S",1,270,220,32,252,12.6984126984127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-11-27
"160","X",2002,27,11,2002,"NL","FR","Allingawier","FR5130",1590,"Kolgans","S",1,130,98,20,118,16.9491525423729,8,2,1,NA,1,NA,NA,NA,NA,NA,1.66666666666667,"gras","Kramer, Jan",NA,2002-11-27
"161","X",2002,27,11,2002,"NL","FR","Allingawier","FR5130",1590,"Kolgans","S",1,200,147,37,184,20.1086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2002-11-27
"162","X",2002,15,11,2002,"NL","OV","NW-Overijssel","OV1000",1590,"Kolgans","T",NA,728,557,171,728,23.489010989011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerritsen, Gerrit","totaal steekproef diverse groepen",2002-11-15
"163","X",2002,1,12,2002,"NL","FL","Almere-Pampus, Az sectie","FL3400",1590,"Kolgans","S",1,151,139,12,151,7.94701986754967,7,1,1,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,"wintergraan","Koffijberg, Kees","gemenge groep met Grauwe Gans",2002-12-01
"164","X",2002,2,12,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,286,210,76,286,26.5734265734266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-12-02
"165","X",2002,3,12,2002,"NL","RG","IJssel bij Ravenswaarden","RG2100",1590,"Kolgans","S",1,100,78,22,100,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-03
"166","X",2002,3,12,2002,"NL","RG","IJssel bij Gorsselsche Enk","RG2100",1590,"Kolgans","S",1,350,303,47,350,13.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-03
"167","X",2002,7,12,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,300,265,19,284,6.69014084507042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2002-12-07
"168","X",2002,7,12,2002,"NRW","KLE","Hetter - Bienen",NA,1590,"Kolgans","S",1,396,331,65,396,16.4141414141414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","komplett",2002-12-07
"169","X",2002,8,12,2002,"NL","WG","Rheiderland, Böhmerwold","WG4200",1590,"Kolgans","S",1,227,202,25,227,11.0132158590308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","gemengde groep met Kolgans",2002-12-08
"170","X",2002,9,12,2002,"NL","RG","IJssel bij Twenthekanaal","RG2100",1590,"Kolgans","S",1,450,365,85,450,18.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-09
"171","X",2002,9,12,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,213,161,52,213,24.4131455399061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-12-09
"172","X",2002,17,12,2002,"NL","RG","IJssel bij Eefde","RG2100",1590,"Kolgans","S",1,500,417,83,500,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-17
"173","X",2002,17,12,2002,"NL","RG","IJssel bij Gorsselsche Enk","RG2100",1590,"Kolgans","S",1,150,124,26,150,17.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-17
"174","X",2002,21,12,2002,"NL","RG","IJssel bij Ganzenei","RG2100",1590,"Kolgans","S",1,450,322,128,450,28.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-21
"175","X",2002,22,12,2002,"NL","NH","Ransdorp","NH5900",1590,"Kolgans","S",1,1700,100,30,130,23.0769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Tanger, Dirk",NA,2002-12-22
"176","X",2002,22,12,2002,"NL","NH","Opperwoud","NH5900",1590,"Kolgans","S",1,510,146,39,185,21.0810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Tanger, Dirk",NA,2002-12-22
"177","X",2002,22,12,2002,"NL","NH","Polder Katwoude","NH4500",1590,"Kolgans","S",1,390,63,18,81,22.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Tanger, Dirk",NA,2002-12-22
"178","X",2002,28,12,2002,"NL","RG","IJssel bij Rammelwaard","RG2100",1590,"Kolgans","S",1,500,406,94,500,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2002-12-28
"179","X",2002,28,12,2002,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,148,108,40,148,27.027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2002-12-28
"180","X",2002,31,12,2002,"NL","NH","Abtskolk","NH5900",1590,"Kolgans","S",1,9,7,2,9,22.2222222222222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"gras","Tanger, Dirk",NA,2002-12-31
"181","X",2002,15,12,2002,"NL","OV","NW-Overijssel","OV1000",1590,"Kolgans","T",NA,757,672,85,757,11.2285336856011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerritsen, Gerrit","totaal steekproef diverse groepen",2002-12-15
"182","X",2002,1,1,2003,"NL","NH","Abtskolk","NH5900",1590,"Kolgans","S",1,910,107,29,136,21.3235294117647,8,1,4,1,NA,NA,NA,NA,NA,NA,1.85714285714286,"gras","Tanger, Dirk",NA,2003-01-01
"183","X",2002,2,1,2003,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,304,148,21,169,12.4260355029586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2003-01-02
"184","X",2002,2,1,2003,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,167,142,22,164,13.4146341463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2003-01-02
"185","X",2002,2,1,2003,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,435,73,13,85,15.2941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2003-01-02
"186","X",2002,2,1,2003,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,731,569,54,623,8.6677367576244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2003-01-02
"187","X",2002,2,1,2003,"NL","ZH","Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,413,154,33,187,17.6470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2003-01-02
"188","X",2002,4,1,2003,"NL","RG","IJssel bij Brummen","RG2100",1590,"Kolgans","S",1,850,695,155,850,18.2352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-04
"189","X",2002,6,1,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,91,73,18,91,19.7802197802198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-01-06
"190","X",2002,7,1,2003,"NL","FR","Anjum","FR2510",1590,"Kolgans","S",1,100,88,12,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"akker","Kramer, Jan",NA,2003-01-07
"191","X",2002,9,1,2003,"NL","FR","Eernewoude","FR3350",1590,"Kolgans","S",1,900,191,34,225,15.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-09
"192","X",2002,10,1,2003,"NL","FR","Parrega","FR5130",1590,"Kolgans","S",1,43,41,2,43,4.65116279069768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-10
"193","X",2002,10,1,2003,"NL","FR","Workum","FR5430",1590,"Kolgans","S",1,172,145,9,154,5.84415584415584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-10
"194","X",2002,11,1,2003,"NL","OV","Kampereiland","OV2100",1590,"Kolgans","S",1,500,419,81,500,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-11
"195","X",2002,11,1,2003,"NL","OV","Kattenwaard","OV2100",1590,"Kolgans","S",1,250,217,33,250,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-11
"196","X",2002,13,1,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,114,88,26,114,22.8070175438597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-01-13
"197","X",2002,14,1,2003,"NL","FR","Witmarsum","FR1510",1590,"Kolgans","S",1,450,264,64,328,19.5121951219512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-14
"198","X",2002,14,1,2003,"NL","FR","Wons","FR1540",1590,"Kolgans","S",1,125,105,20,125,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-14
"199","X",2002,16,1,2003,"NL","FR","Makkum","FR1540",1590,"Kolgans","S",1,300,235,27,262,10.3053435114504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-01-16
"200","X",2002,16,1,2003,"NL","NH","Aetsveldsepolder","NH8142",1590,"Kolgans","S",1,900,152,39,191,20.4188481675393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Tanger, Dirk",NA,2003-01-16
"201","X",2002,20,1,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,196,153,43,196,21.9387755102041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-01-20
"202","X",2002,21,1,2003,"NL","GR","Rheiderland, Coldam-Bingumgaste","WG4200",1590,"Kolgans","S",1,3000,104,9,113,7.9646017699115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2003-01-21
"203","X",2002,21,1,2003,"NL","GR","Rheiderland, Coldam-Bingumgaste","WG4200",1590,"Kolgans","S",1,3000,112,10,122,8.19672131147541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2003-01-21
"204","X",2002,21,1,2003,"NL","RG","IJssel bij Twenthekanaal","RG2100",1590,"Kolgans","S",1,250,185,65,250,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-21
"205","X",2002,25,1,2003,"NL","GR","Rheiderland, Holtgaster See","WG4200",1590,"Kolgans","S",1,2280,244,17,261,6.51340996168582,9,8,NA,NA,NA,NA,NA,NA,NA,NA,1.47058823529412,"gras","Koffijberg, Kees",NA,2003-01-25
"206","X",2002,25,1,2003,"NL","GR","Rheiderland, Böhmerwold","WG4200",1590,"Kolgans","S",1,1910,347,37,384,9.63541666666667,23,14,NA,NA,NA,NA,NA,NA,NA,NA,1.37837837837838,"gras","Koffijberg, Kees",NA,2003-01-25
"207","X",2002,29,1,2003,"NL","RG","IJssel bij Brummen","RG2100",1590,"Kolgans","S",1,200,157,43,200,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-29
"208","X",2002,31,1,2003,"NL","RG","IJssel bij Brummen","RG2100",1590,"Kolgans","S",1,300,265,35,300,11.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Philippona, Jules",NA,2003-01-31
"209","X",2002,15,1,2003,"NL","OV","NW-Overijssel","OV1000",1590,"Kolgans","T",NA,860,755,105,860,12.2093023255814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerritsen, Gerrit","totaal steekproef diverse groepen",2003-01-15
"210","X",2002,3,2,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,124,99,25,124,20.1612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-02-03
"211","X",2002,6,2,2003,"NL","FR","Eernewoude","FR3350",1590,"Kolgans","S",1,410,352,20,372,5.37634408602151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-02-06
"212","X",2002,9,2,2003,"NL","GR","Rheiderland, Oldersum Bahn","WG4200",1590,"Kolgans","S",1,115,86,14,100,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2003-02-09
"213","X",2002,9,2,2003,"NL","GR","Rheiderland, Gandersum","WG4200",1590,"Kolgans","S",1,800,388,57,445,12.8089887640449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2003-02-09
"214","X",2002,10,2,2003,"NL","FR","Piaam","FR5120",1590,"Kolgans","S",1,370,305,25,330,7.57575757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-02-10
"215","X",2002,10,2,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,187,147,40,187,21.3903743315508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-02-10
"216","X",2002,13,2,2003,"NL","FR","Anjum","FR2510",1590,"Kolgans","S",1,92,78,12,90,13.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kramer, Jan",NA,2003-02-13
"217","X",2002,17,2,2003,"NL","GR","Rheiderland, Holtgaster See","WG4200",1590,"Kolgans","S",1,5400,449,33,482,6.84647302904564,17,16,NA,NA,NA,NA,NA,NA,NA,NA,1.48484848484849,"gras","Koffijberg, Kees",NA,2003-02-17
"218","X",2002,17,2,2003,"NRW","WES","Bislicher Insel",NA,1590,"Kolgans","S",1,185,153,32,185,17.2972972972973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mooij, Johan",NA,2003-02-17
"219","X",2002,18,2,2003,"NL","FR","Eernewoude","FR3350",1590,"Kolgans","S",1,645,610,23,633,3.63349131121643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Kramer, Jan",NA,2003-02-18
